,age,selling_price,km_driven,owner,name,fuel,seller_type,transmission
5995,5.0,6700.0,93000.0,1.0,Honda,Diesel,Individual,Manual
5996,6.0,3850.0,42000.0,2.0,Hyundai,Petrol,Individual,Manual
5997,15.0,1149.0,80000.0,2.0,Hyundai,Petrol,Individual,Manual
5998,13.0,2000.0,90000.0,1.0,Hyundai,Petrol,Individual,Manual
5999,4.0,8600.0,6500.0,1.0,Maruti,Diesel,Individual,Automatic
6000,7.0,2650.0,110000.0,1.0,Maruti,Petrol,Individual,Manual
6001,8.0,1550.0,60000.0,2.0,Tata,CNG,Individual,Manual
6002,4.0,9000.0,60000.0,1.0,Maruti,Diesel,Individual,Manual
6003,10.0,6500.0,170000.0,3.0,Maruti,Diesel,Individual,Manual
6005,11.0,1800.0,80000.0,1.0,Maruti,Petrol,Individual,Manual
6006,10.0,2000.0,57000.0,1.0,Hyundai,Petrol,Individual,Manual
6007,9.0,3000.0,100000.0,1.0,Hyundai,Petrol,Individual,Manual
6008,8.0,6500.0,40000.0,1.0,Hyundai,Petrol,Individual,Manual
6009,9.0,2670.0,40000.0,1.0,Maruti,Petrol,Individual,Manual
6010,5.0,4500.0,50000.0,1.0,Maruti,CNG,Individual,Manual
6011,9.0,4000.0,90000.0,2.0,Hyundai,Petrol,Individual,Manual
6012,11.0,3100.0,86000.0,1.0,Mahindra,Diesel,Individual,Manual
6013,14.0,700.0,15000.0,1.0,Tata,Petrol,Individual,Manual
6014,6.0,6750.0,70000.0,2.0,Mahindra,Diesel,Individual,Manual
6015,10.0,3500.0,120000.0,1.0,Ford,Petrol,Individual,Manual
6016,9.0,2400.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
6017,9.0,1850.0,80000.0,2.0,Tata,Diesel,Individual,Manual
6018,6.0,2500.0,50000.0,1.0,Hyundai,Petrol,Individual,Manual
6019,14.0,1350.0,100000.0,1.0,Maruti,Petrol,Individual,Manual
6020,12.0,5000.0,80000.0,1.0,Hyundai,Diesel,Individual,Manual
6021,13.0,3000.0,108957.0,1.0,Tata,Diesel,Individual,Manual
6022,6.0,3280.0,68000.0,2.0,Tata,Petrol,Individual,Manual
6023,8.0,5099.0,65000.0,1.0,Mahindra,Diesel,Individual,Manual
6024,8.0,5750.0,110000.0,2.0,Mahindra,Diesel,Individual,Manual
6025,11.0,7000.0,50000.0,1.0,Mahindra,Diesel,Individual,Manual
6026,15.0,1050.0,100000.0,3.0,Maruti,Petrol,Individual,Manual
6027,15.0,600.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
6028,15.0,1129.0,80000.0,3.0,Maruti,Petrol,Individual,Manual
6029,8.0,2299.0,120000.0,2.0,Tata,Diesel,Individual,Manual
6030,11.0,3250.0,150000.0,1.0,Ford,Diesel,Individual,Manual
6031,6.0,6500.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
6032,14.0,850.0,80000.0,2.0,Tata,Diesel,Individual,Manual
6033,8.0,5700.0,93000.0,2.0,Honda,Diesel,Individual,Manual
6034,8.0,5250.0,134000.0,1.0,Maruti,Diesel,Individual,Manual
6035,10.0,3500.0,90000.0,2.0,Hyundai,Petrol,Individual,Manual
6036,16.0,2500.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
6037,13.0,3000.0,120000.0,2.0,Mahindra,Diesel,Individual,Manual
6038,6.0,13250.0,30000.0,1.0,Jeep,Diesel,Individual,Manual
6039,6.0,6500.0,22200.0,1.0,Hyundai,Diesel,Individual,Manual
6040,5.0,5200.0,6000.0,1.0,Hyundai,Petrol,Individual,Manual
6041,7.0,5000.0,32000.0,1.0,Maruti,Petrol,Individual,Manual
6042,7.0,2200.0,90000.0,1.0,Renault,Petrol,Individual,Manual
6043,6.0,6500.0,78000.0,3.0,Maruti,Diesel,Individual,Manual
6044,6.0,8199.0,12000.0,1.0,Honda,Petrol,Individual,Manual
6045,7.0,6450.0,120000.0,1.0,Renault,Diesel,Individual,Manual
6046,8.0,7800.0,40000.0,1.0,Maruti,Diesel,Individual,Manual
6047,15.0,2150.0,110000.0,2.0,Honda,Petrol,Individual,Manual
6049,12.0,1149.0,10000.0,1.0,Maruti,Petrol,Individual,Manual
6050,11.0,750.0,12000.0,1.0,Tata,Petrol,Individual,Manual
6051,12.0,1200.0,60000.0,1.0,Chevrolet,Petrol,Individual,Manual
6052,7.0,2500.0,41000.0,1.0,Renault,Petrol,Individual,Manual
6053,5.0,2000.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
6054,8.0,3800.0,30000.0,1.0,Hyundai,Petrol,Individual,Manual
6055,5.0,5600.0,50000.0,1.0,Honda,Diesel,Individual,Manual
6056,5.0,5750.0,10000.0,1.0,Maruti,Petrol,Individual,Manual
6057,6.0,6200.0,40000.0,1.0,Mahindra,Diesel,Individual,Manual
6058,11.0,5250.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
6059,6.0,6350.0,40000.0,1.0,Maruti,Diesel,Individual,Manual
6060,7.0,6500.0,80000.0,1.0,Renault,Diesel,Individual,Manual
6062,6.0,5500.0,70000.0,2.0,Ford,Diesel,Individual,Manual
6063,14.0,1450.0,150000.0,3.0,Maruti,Diesel,Individual,Manual
6064,16.0,1300.0,100000.0,3.0,Tata,Diesel,Individual,Manual
6065,6.0,8250.0,79000.0,1.0,Maruti,Diesel,Dealer,Manual
6067,5.0,8750.0,50000.0,1.0,Maruti,Diesel,Dealer,Manual
6068,7.0,6500.0,81000.0,2.0,Maruti,Diesel,Dealer,Manual
6073,10.0,2460.0,56000.0,1.0,Chevrolet,Diesel,Dealer,Manual
6074,10.0,3250.0,60000.0,2.0,Honda,Diesel,Dealer,Manual
6076,6.0,8500.0,30000.0,1.0,Honda,Petrol,Dealer,Automatic
6077,8.0,5600.0,43001.0,1.0,Volkswagen,Diesel,Dealer,Manual
6078,8.0,5750.0,60000.0,1.0,Maruti,Diesel,Dealer,Manual
6079,4.0,4700.0,9000.0,1.0,Maruti,Petrol,Dealer,Automatic
6080,9.0,2210.0,65000.0,1.0,Tata,Diesel,Dealer,Manual
6081,9.0,6800.0,95000.0,1.0,Toyota,Diesel,Dealer,Manual
6082,10.0,7000.0,62000.0,1.0,Ford,Diesel,Dealer,Manual
6084,8.0,8750.0,72000.0,1.0,Hyundai,Diesel,Dealer,Automatic
6085,6.0,8500.0,35000.0,3.0,Hyundai,Diesel,Individual,Manual
6086,10.0,5500.0,100600.0,3.0,Renault,Diesel,Individual,Manual
6087,10.0,4800.0,105000.0,3.0,Maruti,Diesel,Individual,Manual
6088,6.0,10500.0,90000.0,1.0,Mahindra,Diesel,Individual,Manual
6089,7.0,6310.0,92385.0,1.0,Mahindra,Diesel,Individual,Manual
6090,8.0,1650.0,25000.0,1.0,Tata,Petrol,Individual,Manual
6091,13.0,3200.0,60000.0,2.0,Maruti,Petrol,Individual,Manual
6092,11.0,3600.0,100000.0,2.0,Maruti,Petrol,Individual,Manual
6093,19.0,1300.0,100000.0,2.0,Hyundai,Petrol,Individual,Automatic
6094,17.0,1750.0,25000.0,3.0,Hyundai,Petrol,Individual,Manual
6095,7.0,7250.0,120000.0,1.0,Hyundai,Diesel,Individual,Manual
6097,12.0,3250.0,134000.0,2.0,Volkswagen,Diesel,Individual,Manual
6098,9.0,3200.0,120000.0,3.0,Ford,Diesel,Individual,Manual
6099,5.0,5000.0,120000.0,1.0,Hyundai,Petrol,Individual,Manual
6100,9.0,8250.0,165000.0,2.0,Mahindra,Diesel,Individual,Manual
6101,7.0,3500.0,120000.0,3.0,Maruti,Diesel,Individual,Manual
6102,12.0,4700.0,89000.0,1.0,Hyundai,Diesel,Individual,Manual
6103,14.0,1250.0,120000.0,3.0,Mahindra,Diesel,Individual,Manual
6104,17.0,1400.0,120000.0,1.0,Hyundai,Petrol,Individual,Automatic
6105,10.0,4849.0,50000.0,1.0,Honda,Diesel,Individual,Manual
6106,5.0,3080.0,15000.0,1.0,Maruti,Petrol,Individual,Manual
6107,4.0,5700.0,13000.0,1.0,Hyundai,Petrol,Individual,Manual
6110,18.0,4000.0,30000.0,2.0,Mahindra,Diesel,Individual,Manual
6111,5.0,6800.0,28000.0,1.0,Maruti,Petrol,Individual,Automatic
6112,6.0,7000.0,70000.0,1.0,Maruti,Diesel,Individual,Manual
6113,12.0,2400.0,116000.0,1.0,Mahindra,Diesel,Individual,Manual
6114,9.0,2800.0,90000.0,1.0,Hyundai,Petrol,Individual,Manual
6115,13.0,1250.0,120000.0,2.0,Tata,Diesel,Individual,Manual
6116,10.0,12000.0,72500.0,2.0,Volvo,Diesel,Individual,Automatic
6117,10.0,4000.0,120000.0,2.0,Volkswagen,Diesel,Individual,Manual
6118,9.0,8500.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
6119,9.0,4750.0,83000.0,2.0,Hyundai,Diesel,Individual,Manual
6120,20.0,1500.0,40000.0,3.0,Ford,Petrol,Individual,Manual
6122,8.0,11000.0,137000.0,1.0,Toyota,Diesel,Individual,Manual
6123,6.0,2850.0,25000.0,2.0,Maruti,Petrol,Individual,Manual
6124,5.0,6500.0,50000.0,1.0,Hyundai,Diesel,Individual,Manual
6125,11.0,2750.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
6127,12.0,2299.0,105000.0,2.0,Mahindra,Diesel,Individual,Manual
6128,8.0,3000.0,20000.0,1.0,Maruti,Petrol,Individual,Manual
6129,7.0,9400.0,50000.0,1.0,Maruti,Diesel,Individual,Manual
6130,8.0,6000.0,120000.0,2.0,Maruti,Diesel,Individual,Manual
6131,6.0,5800.0,90000.0,2.0,Nissan,Diesel,Individual,Manual
6132,5.0,4500.0,75000.0,1.0,Tata,Petrol,Individual,Manual
6133,12.0,2900.0,82500.0,2.0,Chevrolet,Diesel,Individual,Manual
6134,9.0,5300.0,110000.0,1.0,Honda,Diesel,Individual,Manual
6135,4.0,9600.0,20000.0,1.0,Hyundai,Diesel,Individual,Manual
6136,14.0,2900.0,110000.0,3.0,Honda,Petrol,Individual,Manual
6137,15.0,1600.0,100000.0,1.0,Mitsubishi,Diesel,Individual,Manual
6138,6.0,4000.0,52000.0,1.0,Maruti,Petrol,Individual,Manual
6139,11.0,3610.0,90000.0,1.0,Volkswagen,Diesel,Individual,Manual
6140,10.0,3900.0,53000.0,2.0,Hyundai,Diesel,Individual,Manual
6142,10.0,5000.0,53000.0,1.0,Maruti,Diesel,Individual,Manual
6143,12.0,2000.0,50600.0,1.0,Maruti,Petrol,Individual,Manual
6144,8.0,6800.0,50000.0,1.0,Ford,Petrol,Individual,Manual
6145,10.0,2350.0,52000.0,1.0,Maruti,Petrol,Dealer,Manual
6147,8.0,12000.0,50000.0,2.0,Mahindra,Diesel,Individual,Automatic
6148,9.0,6300.0,56000.0,2.0,Honda,Diesel,Individual,Manual
6149,5.0,6400.0,82000.0,1.0,Ford,Diesel,Individual,Manual
6150,9.0,3550.0,121000.0,1.0,Hyundai,Petrol,Dealer,Manual
6151,11.0,5600.0,101903.0,2.0,Mahindra,Diesel,Individual,Manual
6152,5.0,5800.0,120000.0,1.0,Maruti,Diesel,Individual,Manual
6153,13.0,1850.0,85568.0,1.0,Ford,Diesel,Dealer,Manual
6154,4.0,6600.0,10000.0,1.0,Maruti,Petrol,Individual,Automatic
6155,9.0,2200.0,10000.0,1.0,Hyundai,Petrol,Individual,Manual
6157,12.0,4849.0,80000.0,2.0,Mahindra,Diesel,Individual,Manual
6158,4.0,5099.0,10000.0,1.0,Maruti,Petrol,Individual,Manual
6159,9.0,5150.0,60000.0,1.0,Mahindra,Diesel,Individual,Manual
6160,9.0,12500.0,42000.0,1.0,Mercedes-Benz,Petrol,Individual,Automatic
6162,5.0,3750.0,11500.0,1.0,Maruti,Petrol,Individual,Manual
6163,4.0,9500.0,15000.0,1.0,Hyundai,Diesel,Individual,Manual
6164,8.0,6150.0,32000.0,1.0,Maruti,Diesel,Individual,Manual
6165,12.0,2750.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
6167,6.0,4000.0,10000.0,1.0,Maruti,Petrol,Individual,Manual
6168,4.0,9300.0,15000.0,1.0,Maruti,Diesel,Individual,Manual
6169,11.0,3100.0,100000.0,1.0,Maruti,Petrol,Individual,Manual
6170,11.0,3200.0,120000.0,1.0,Toyota,Diesel,Individual,Manual
6172,10.0,3560.0,70000.0,2.0,Maruti,Diesel,Individual,Manual
6173,10.0,5000.0,32000.0,1.0,Honda,Petrol,Individual,Manual
6174,5.0,4099.0,35000.0,2.0,Tata,Petrol,Individual,Manual
6175,4.0,9800.0,50000.0,1.0,Maruti,Diesel,Individual,Manual
6176,18.0,1500.0,100000.0,2.0,Mahindra,Diesel,Individual,Manual
6177,4.0,7500.0,3100.0,1.0,Honda,Petrol,Individual,Automatic
6178,10.0,5000.0,60000.0,1.0,Skoda,Petrol,Individual,Automatic
6179,10.0,3550.0,170000.0,1.0,Maruti,Diesel,Individual,Manual
6180,12.0,2000.0,50000.0,2.0,Tata,Diesel,Individual,Manual
6181,15.0,3700.0,120000.0,2.0,Toyota,Diesel,Individual,Manual
6182,8.0,4500.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
6183,8.0,4860.0,10000.0,1.0,Hyundai,Petrol,Individual,Manual
6184,12.0,2420.0,120000.0,1.0,Maruti,Diesel,Individual,Manual
6185,5.0,5800.0,25000.0,1.0,Hyundai,Petrol,Individual,Manual
6186,9.0,5000.0,130000.0,2.0,Ford,Diesel,Individual,Manual
6187,10.0,3000.0,40000.0,1.0,Mahindra,Diesel,Individual,Manual
6188,7.0,7100.0,60000.0,1.0,Mahindra,Diesel,Individual,Manual
6189,11.0,2200.0,70000.0,3.0,Skoda,Diesel,Individual,Manual
6190,3.0,6540.0,1000.0,1.0,Maruti,Petrol,Individual,Automatic
6191,4.0,8350.0,10000.0,1.0,Skoda,Petrol,Individual,Automatic
6192,13.0,2500.0,47000.0,1.0,Ford,Petrol,Individual,Manual
6193,4.0,6000.0,18000.0,1.0,Maruti,Petrol,Individual,Manual
6194,7.0,4599.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
6195,5.0,2750.0,20000.0,1.0,Renault,Petrol,Individual,Manual
6196,6.0,4080.0,60000.0,1.0,Ford,Petrol,Individual,Manual
6197,5.0,12000.0,25000.0,1.0,Mahindra,Diesel,Individual,Manual
6198,9.0,3750.0,52000.0,1.0,Hyundai,Petrol,Individual,Manual
6199,17.0,945.0,44000.0,1.0,Maruti,Petrol,Individual,Manual
6200,12.0,3000.0,17000.0,1.0,Volkswagen,Petrol,Individual,Manual
6201,14.0,3500.0,35000.0,1.0,Honda,Petrol,Individual,Manual
6202,12.0,9750.0,120000.0,3.0,Toyota,Diesel,Individual,Manual
6203,8.0,6000.0,100000.0,1.0,Hyundai,Petrol,Individual,Manual
6205,6.0,6400.0,90000.0,1.0,Mahindra,Diesel,Individual,Manual
6207,9.0,5700.0,79000.0,2.0,Maruti,Diesel,Individual,Manual
6208,13.0,4519.0,120000.0,1.0,Toyota,Diesel,Individual,Manual
6209,7.0,2400.0,59300.0,1.0,Renault,Petrol,Individual,Manual
6210,9.0,6800.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
6211,8.0,3500.0,60000.0,1.0,Tata,Diesel,Individual,Manual
6212,11.0,3600.0,60000.0,3.0,Volkswagen,Petrol,Individual,Manual
6213,13.0,2500.0,80000.0,2.0,Ford,Petrol,Individual,Manual
6214,4.0,5500.0,11500.0,1.0,Maruti,Petrol,Individual,Manual
6215,11.0,1800.0,56000.0,1.0,Hyundai,Petrol,Individual,Manual
6216,7.0,4250.0,68000.0,1.0,Honda,Diesel,Individual,Manual
6217,4.0,4099.0,25000.0,1.0,Tata,Petrol,Individual,Manual
6218,5.0,4389.0,25000.0,1.0,Tata,Petrol,Individual,Manual
6219,9.0,2250.0,100000.0,1.0,Nissan,Petrol,Individual,Manual
6220,6.0,5800.0,95000.0,1.0,Mahindra,Diesel,Individual,Manual
6221,15.0,2000.0,100000.0,1.0,Maruti,Petrol,Individual,Manual
6222,17.0,750.0,90000.0,2.0,Hyundai,Petrol,Individual,Manual
6223,10.0,2500.0,47000.0,1.0,Fiat,Diesel,Individual,Manual
6225,13.0,3000.0,60000.0,2.0,Maruti,Petrol,Individual,Manual
6227,9.0,4099.0,150000.0,3.0,Maruti,Diesel,Individual,Manual
6228,11.0,3500.0,110000.0,3.0,Hyundai,Diesel,Individual,Manual
6229,4.0,3100.0,25000.0,1.0,Renault,Petrol,Individual,Manual
6230,13.0,1350.0,95000.0,3.0,Maruti,Petrol,Individual,Manual
6231,13.0,2200.0,100000.0,1.0,Maruti,Diesel,Individual,Manual
6232,6.0,5700.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
6233,9.0,5000.0,84000.0,1.0,Maruti,Diesel,Individual,Manual
6234,7.0,8750.0,40000.0,1.0,Hyundai,Diesel,Individual,Manual
6235,12.0,2100.0,100000.0,1.0,Tata,Diesel,Individual,Manual
6236,12.0,2100.0,120000.0,1.0,Tata,Diesel,Individual,Manual
6237,13.0,2000.0,80000.0,2.0,Hyundai,LPG,Individual,Manual
6239,6.0,7000.0,30000.0,1.0,Hyundai,Petrol,Individual,Manual
6240,4.0,5500.0,28000.0,1.0,Hyundai,Petrol,Individual,Automatic
6241,4.0,4200.0,20000.0,2.0,Hyundai,Petrol,Individual,Manual
6242,14.0,2100.0,89322.0,2.0,Hyundai,Petrol,Individual,Manual
6243,10.0,1750.0,76000.0,1.0,Chevrolet,Diesel,Individual,Manual
6244,11.0,1800.0,70000.0,2.0,Maruti,Petrol,Individual,Manual
6245,16.0,1180.0,110000.0,2.0,Maruti,Petrol,Individual,Manual
6246,16.0,1700.0,120000.0,2.0,Hyundai,Diesel,Individual,Manual
6247,14.0,1200.0,110000.0,2.0,Maruti,Petrol,Individual,Manual
6248,14.0,1700.0,90000.0,3.0,Maruti,Petrol,Individual,Manual
6249,5.0,7000.0,60000.0,1.0,Maruti,Diesel,Individual,Manual
6250,9.0,5000.0,48300.0,2.0,Mahindra,Diesel,Individual,Manual
6251,16.0,800.0,63000.0,3.0,Maruti,Petrol,Individual,Automatic
6252,15.0,1050.0,110000.0,2.0,Honda,Petrol,Individual,Manual
6253,7.0,4250.0,120000.0,3.0,Maruti,Diesel,Individual,Manual
6254,6.0,6250.0,23511.0,1.0,Hyundai,Petrol,Individual,Manual
6255,6.0,6400.0,22512.0,1.0,Hyundai,Petrol,Individual,Manual
6256,13.0,1800.0,120000.0,1.0,Hyundai,Petrol,Individual,Manual
6257,14.0,1550.0,120000.0,1.0,Maruti,Diesel,Individual,Manual
6258,16.0,850.0,100000.0,3.0,Maruti,Petrol,Individual,Manual
6259,12.0,2500.0,70000.0,1.0,Hyundai,Petrol,Individual,Manual
6260,6.0,10000.0,15000.0,1.0,Hyundai,Petrol,Individual,Automatic
6261,7.0,3500.0,16500.0,1.0,Datsun,Petrol,Individual,Manual
6262,5.0,7400.0,50000.0,1.0,Maruti,Diesel,Individual,Manual
6263,5.0,3000.0,19000.0,1.0,Datsun,Petrol,Individual,Manual
6264,6.0,5500.0,50000.0,1.0,Volkswagen,Diesel,Individual,Manual
6265,6.0,7100.0,70000.0,1.0,Mahindra,Diesel,Individual,Manual
6266,8.0,3750.0,60000.0,1.0,Hyundai,LPG,Individual,Manual
6267,8.0,6000.0,60000.0,1.0,Tata,Diesel,Individual,Manual
6268,10.0,3800.0,76000.0,2.0,Maruti,Diesel,Individual,Manual
6271,8.0,4750.0,128000.0,3.0,Mahindra,Diesel,Individual,Manual
6272,4.0,6500.0,5000.0,1.0,Renault,Petrol,Individual,Manual
6273,12.0,2000.0,70000.0,1.0,Maruti,LPG,Individual,Manual
6274,10.0,3500.0,85000.0,1.0,Maruti,Diesel,Individual,Manual
6275,5.0,9119.0,25000.0,1.0,Maruti,Diesel,Individual,Automatic
6276,5.0,6500.0,15000.0,1.0,Maruti,Petrol,Individual,Manual
6277,11.0,3500.0,30000.0,1.0,Maruti,Petrol,Individual,Manual
6278,7.0,1900.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
6279,4.0,12000.0,40000.0,1.0,Hyundai,Diesel,Individual,Manual
6280,10.0,3050.0,160000.0,1.0,Mahindra,Diesel,Individual,Manual
6281,8.0,8500.0,108000.0,1.0,Hyundai,Diesel,Individual,Manual
6282,12.0,3500.0,120000.0,2.0,Volkswagen,Diesel,Individual,Manual
6284,15.0,2000.0,110000.0,1.0,Tata,Diesel,Individual,Manual
6285,12.0,3750.0,80000.0,1.0,Toyota,Diesel,Individual,Manual
6286,11.0,2299.0,110000.0,1.0,Honda,Petrol,Individual,Manual
6287,17.0,1350.0,62900.0,1.0,Maruti,Petrol,Individual,Manual
6288,12.0,4250.0,120000.0,2.0,Volkswagen,Diesel,Individual,Manual
6289,7.0,13500.0,70000.0,1.0,Mahindra,Diesel,Individual,Manual
6290,14.0,4800.0,70000.0,3.0,Ford,Diesel,Individual,Manual
6291,8.0,3200.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
6292,4.0,6930.0,4000.0,1.0,Hyundai,Petrol,Individual,Manual
6293,6.0,8300.0,35000.0,1.0,Maruti,Diesel,Individual,Manual
6294,7.0,4700.0,13500.0,1.0,Hyundai,Petrol,Individual,Manual
6295,6.0,11000.0,26000.0,1.0,Honda,Petrol,Individual,Automatic
6296,7.0,3250.0,50000.0,1.0,Tata,Diesel,Individual,Manual
6297,9.0,2150.0,50000.0,1.0,Hyundai,Petrol,Individual,Manual
6298,5.0,5600.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
6299,6.0,4000.0,30000.0,2.0,Maruti,Petrol,Individual,Automatic
6301,6.0,7250.0,45000.0,1.0,Ford,Diesel,Individual,Manual
6302,9.0,3250.0,52442.0,2.0,Honda,Petrol,Dealer,Manual
6303,10.0,2299.0,39000.0,1.0,Hyundai,Petrol,Dealer,Manual
6304,16.0,4000.0,42000.0,1.0,Mercedes-Benz,Petrol,Dealer,Automatic
6305,8.0,4490.0,34156.0,1.0,Volkswagen,Petrol,Dealer,Manual
6306,6.0,4550.0,34152.0,1.0,Hyundai,Petrol,Dealer,Manual
6309,4.0,11500.0,31000.0,1.0,Hyundai,Petrol,Dealer,Manual
6310,5.0,6500.0,62841.0,1.0,Hyundai,Petrol,Dealer,Manual
6311,7.0,9500.0,38600.0,1.0,Hyundai,Diesel,Dealer,Manual
6312,5.0,6980.0,27654.0,1.0,Maruti,Diesel,Dealer,Automatic
6313,6.0,9750.0,48698.0,1.0,Hyundai,Diesel,Dealer,Manual
6314,5.0,4450.0,32995.0,1.0,Maruti,Petrol,Dealer,Automatic
6315,5.0,5390.0,60000.0,1.0,Tata,Diesel,Individual,Manual
6318,8.0,5500.0,130000.0,2.0,Renault,Diesel,Individual,Manual
6319,12.0,3300.0,120000.0,1.0,Volkswagen,Diesel,Individual,Manual
6320,9.0,2200.0,80000.0,3.0,Hyundai,Petrol,Individual,Manual
6321,10.0,4150.0,60000.0,2.0,Maruti,Petrol,Individual,Manual
6322,16.0,1500.0,75000.0,1.0,Maruti,Petrol,Individual,Manual
6323,18.0,1500.0,89000.0,2.0,Hyundai,Petrol,Individual,Manual
6324,16.0,2400.0,110000.0,1.0,Hyundai,Diesel,Individual,Manual
6325,14.0,1700.0,90000.0,2.0,Maruti,Petrol,Individual,Manual
6326,8.0,5500.0,40000.0,3.0,Maruti,Diesel,Individual,Manual
6327,6.0,5000.0,26000.0,1.0,Nissan,Petrol,Individual,Automatic
6328,12.0,1800.0,120000.0,2.0,Mahindra,Diesel,Individual,Manual
6329,6.0,3600.0,29000.0,1.0,Mahindra,Petrol,Individual,Manual
6330,9.0,4000.0,120000.0,1.0,Maruti,Petrol,Individual,Manual
6331,14.0,1200.0,70000.0,2.0,Hyundai,Petrol,Individual,Manual
6332,7.0,7650.0,100000.0,2.0,Maruti,Diesel,Individual,Manual
6333,7.0,9199.0,90150.0,1.0,Maruti,Diesel,Individual,Manual
6334,5.0,7300.0,90000.0,1.0,Toyota,Diesel,Individual,Manual
6335,7.0,3200.0,120000.0,1.0,Tata,Diesel,Individual,Manual
6336,8.0,4550.0,90000.0,2.0,Honda,Diesel,Individual,Manual
6337,8.0,3500.0,50000.0,1.0,Datsun,Petrol,Individual,Manual
6338,7.0,5099.0,110000.0,1.0,Mahindra,Diesel,Individual,Manual
6339,12.0,1750.0,85700.0,2.0,Tata,Diesel,Individual,Manual
6341,12.0,1200.0,70000.0,2.0,Tata,Petrol,Individual,Manual
6342,9.0,3000.0,30000.0,2.0,Hyundai,Petrol,Individual,Manual
6343,8.0,5000.0,100000.0,1.0,Honda,Diesel,Individual,Manual
6344,7.0,5620.0,25339.0,1.0,Maruti,Petrol,Individual,Manual
6345,9.0,2500.0,10000.0,1.0,Hyundai,Petrol,Individual,Manual
6346,6.0,4849.0,35000.0,1.0,Tata,Diesel,Individual,Manual
6347,10.0,2800.0,35000.0,2.0,Hyundai,Petrol,Individual,Manual
6348,8.0,5710.0,68000.0,2.0,Maruti,Diesel,Individual,Manual
6349,10.0,4000.0,40000.0,1.0,Maruti,Petrol,Individual,Manual
6350,8.0,2950.0,120000.0,2.0,Tata,Diesel,Individual,Manual
6351,17.0,2100.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
6352,12.0,2500.0,25000.0,1.0,Ford,Petrol,Individual,Manual
6353,8.0,6100.0,40000.0,2.0,Mahindra,Diesel,Individual,Manual
6354,11.0,1750.0,60000.0,1.0,Tata,Diesel,Individual,Manual
6355,12.0,2049.0,70000.0,2.0,Ford,Diesel,Individual,Manual
6356,10.0,7500.0,80000.0,2.0,Mahindra,Diesel,Individual,Manual
6358,7.0,4450.0,63000.0,1.0,Tata,Diesel,Dealer,Manual
6359,8.0,4450.0,62000.0,1.0,Mahindra,Diesel,Dealer,Manual
6360,11.0,4500.0,68240.0,1.0,Tata,Diesel,Dealer,Manual
6361,15.0,4500.0,78000.0,1.0,Mahindra,Diesel,Dealer,Manual
6362,6.0,5250.0,38000.0,2.0,Maruti,Diesel,Dealer,Manual
6363,13.0,2000.0,35000.0,1.0,Maruti,Petrol,Dealer,Manual
6364,5.0,6110.0,9000.0,1.0,Maruti,Petrol,Dealer,Manual
6365,7.0,8199.0,39000.0,1.0,Hyundai,Diesel,Dealer,Manual
6366,7.0,8250.0,39000.0,1.0,Hyundai,Diesel,Dealer,Manual
6367,8.0,5990.0,92651.0,1.0,Ford,Diesel,Dealer,Manual
6368,5.0,4900.0,28000.0,1.0,Maruti,Petrol,Dealer,Manual
6369,3.0,5000.0,40000.0,1.0,Tata,Petrol,Individual,Manual
6370,6.0,11000.0,88754.0,1.0,Mahindra,Diesel,Dealer,Manual
6371,4.0,6750.0,7000.0,1.0,Ford,Petrol,Individual,Manual
6372,5.0,13500.0,40000.0,1.0,Mahindra,Diesel,Individual,Manual
6373,5.0,5700.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
6374,6.0,4550.0,50000.0,1.0,Hyundai,Diesel,Individual,Manual
6375,10.0,1650.0,45000.0,2.0,Hyundai,Petrol,Individual,Manual
6376,7.0,9250.0,22000.0,1.0,Honda,Petrol,Individual,Manual
6377,9.0,2150.0,100000.0,2.0,Tata,Diesel,Individual,Manual
6378,7.0,4700.0,23700.0,1.0,Maruti,Petrol,Individual,Manual
6379,6.0,6500.0,60000.0,1.0,Maruti,Diesel,Individual,Manual
6380,6.0,9000.0,50000.0,1.0,Renault,Diesel,Individual,Manual
6381,12.0,3250.0,53287.0,1.0,Ford,Petrol,Dealer,Manual
6382,14.0,1900.0,100000.0,2.0,Ford,Diesel,Individual,Manual
6383,6.0,7150.0,60000.0,1.0,Hyundai,Diesel,Individual,Manual
6384,10.0,2279.0,60000.0,2.0,Tata,Diesel,Individual,Manual
